Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Mean Sea Level Pressure  [MSL];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;08;04;14;00;27.79;1004.80;16.68;256.26
2019;08;04;15;00;27.47;1004.10;15.23;263.21
2019;08;04;16;00;27.35;1004.30;16.34;262.41
2019;08;04;17;00;27.57;1004.20;15.68;260.75
2019;08;04;18;00;26.58;1005.20;12.30;249.44
2019;08;04;19;00;25.94;1006.70;11.61;240.26
2019;08;04;20;00;25.77;1006.90;9.59;235.71
2019;08;04;21;00;25.53;1006.60;8.50;233.62
2019;08;04;22;00;25.42;1007.00;7.93;230.53
2019;08;04;23;00;25.30;1007.30;7.90;226.85
2019;08;05;00;00;25.39;1006.90;8.67;228.37
2019;08;05;01;00;25.06;1006.40;9.22;231.34
2019;08;05;02;00;24.81;1004.80;9.09;236.31
2019;08;05;03;00;24.62;1004.70;8.89;238.24
2019;08;05;04;00;24.52;1004.90;7.41;240.95
2019;08;05;05;00;24.39;1005.80;6.61;240.64
2019;08;05;06;00;24.49;1006.30;6.19;234.46
2019;08;05;07;00;25.06;1006.50;8.59;236.98
2019;08;05;08;00;26.40;1006.50;13.89;238.78
2019;08;05;09;00;28.62;1006.50;18.08;234.73
2019;08;05;10;00;28.06;1006.40;20.88;234.12
2019;08;05;11;00;28.01;1006.70;18.58;234.46
2019;08;05;12;00;27.91;1006.30;17.79;234.06
2019;08;05;13;00;27.83;1005.40;16.99;233.62
2019;08;05;14;00;27.76;1004.70;15.48;234.46
2019;08;05;15;00;27.66;1004.30;14.19;234.29
2019;08;05;16;00;27.46;1004.30;12.78;237.65
2019;08;05;17;00;27.91;1005.00;12.57;246.37
2019;08;05;18;00;26.77;1005.90;9.69;254.93
2019;08;05;19;00;27.51;1007.40;10.19;237.99
2019;08;05;20;00;27.15;1008.10;9.69;238.67
2019;08;05;21;00;26.74;1008.00;10.81;240.02
2019;08;05;22;00;26.27;1008.10;10.81;240.02
2019;08;05;23;00;26.25;1008.20;10.00;239.74
2019;08;06;00;00;25.82;1008.00;8.53;242.35
2019;08;06;01;00;25.56;1007.20;8.09;237.72
2019;08;06;02;00;25.10;1005.60;6.79;237.99
2019;08;06;03;00;24.80;1005.60;6.49;236.31
2019;08;06;04;00;24.14;1005.80;6.44;243.43
2019;08;06;05;00;24.00;1006.20;6.29;246.37
2019;08;06;06;00;24.45;1006.90;6.29;246.37
2019;08;06;07;00;26.26;1007.10;7.75;248.20
2019;08;06;08;00;27.92;1007.20;11.50;249.86
2019;08;06;09;00;29.14;1006.90;15.38;249.44
2019;08;06;10;00;28.18;1006.70;15.84;248.68
2019;08;06;11;00;28.29;1006.80;15.18;247.69
2019;08;06;12;00;28.33;1006.50;14.18;246.04
2019;08;06;13;00;28.40;1006.10;13.85;245.43
2019;08;06;14;00;29.62;1005.30;13.91;248.75
2019;08;06;15;00;28.32;1004.90;12.98;250.56
2019;08;06;16;00;28.19;1004.90;12.86;252.07
2019;08;06;17;00;27.49;1005.50;14.00;252.03
2019;08;06;18;00;26.92;1006.30;12.31;254.74
2019;08;06;19;00;25.58;1007.70;8.76;279.46
2019;08;06;20;00;25.30;1007.90;9.00;270.00
2019;08;06;21;00;25.07;1008.30;10.54;262.15
2019;08;06;22;00;24.54;1008.70;11.97;254.29
2019;08;06;23;00;24.23;1008.60;13.90;253.44
2019;08;07;00;00;23.91;1008.20;16.17;253.18
2019;08;07;01;00;23.76;1007.60;17.76;252.30
2019;08;07;02;00;23.65;1006.10;18.35;254.05
2019;08;07;03;00;23.54;1005.90;17.56;254.54
2019;08;07;04;00;23.54;1006.00;16.07;254.41
2019;08;07;05;00;23.66;1006.20;14.93;254.62
2019;08;07;06;00;23.83;1006.60;13.71;256.33
2019;08;07;07;00;24.15;1007.00;12.92;257.13
2019;08;07;08;00;24.45;1007.20;13.01;255.58
2019;08;07;09;00;24.82;1007.20;14.00;252.03
2019;08;07;10;00;25.42;1006.80;15.38;249.44
2019;08;07;11;00;26.16;1006.20;15.72;249.90
2019;08;07;12;00;26.62;1005.40;14.69;252.90
2019;08;07;13;00;26.86;1004.90;14.59;254.25
2019;08;07;14;00;26.77;1004.50;14.15;255.26
2019;08;07;15;00;26.48;1003.70;12.85;258.69
2019;08;07;16;00;26.37;1003.60;12.07;259.70
2019;08;07;17;00;26.18;1003.50;12.37;261.63
2019;08;07;18;00;25.75;1004.50;12.78;260.27
2019;08;07;19;00;25.09;1005.30;12.66;255.17
2019;08;07;20;00;24.77;1005.50;10.09;235.18
2019;08;07;21;00;24.44;1005.80;11.75;242.65
2019;08;07;22;00;24.25;1006.40;13.22;240.64
2019;08;07;23;00;24.15;1007.10;13.04;242.02
2019;08;08;00;00;24.20;1006.50;12.56;242.70
2019;08;08;01;00;24.22;1005.60;13.53;244.80
2019;08;08;02;00;24.19;1004.90;15.60;251.15
2019;08;08;03;00;24.22;1004.40;17.38;256.83
2019;08;08;04;00;24.32;1004.40;17.94;259.59
2019;08;08;05;00;24.35;1004.20;16.45;259.92
2019;08;08;06;00;24.49;1004.30;15.46;257.91
2019;08;08;07;00;25.67;1005.00;17.38;256.83
2019;08;08;08;00;25.93;1005.90;14.99;245.90
2019;08;08;09;00;26.29;1005.90;17.92;247.56
2019;08;08;10;00;26.86;1006.00;19.34;245.82
2019;08;08;11;00;26.67;1006.80;18.68;244.92
2019;08;08;12;00;26.81;1005.20;17.07;242.35
2019;08;08;13;00;27.41;1004.40;16.12;240.57
2019;08;08;14;00;27.15;1003.50;16.43;241.19
2019;08;08;15;00;27.01;1004.00;16.61;240.10
2019;08;08;16;00;26.87;1003.30;16.43;241.19
2019;08;08;17;00;26.84;1003.50;16.75;244.54
2019;08;08;18;00;26.38;1004.00;17.25;246.64
2019;08;08;19;00;25.96;1005.00;16.45;246.80
2019;08;08;20;00;25.56;1005.60;17.40;245.56
2019;08;08;21;00;25.16;1005.90;13.85;245.43
2019;08;08;22;00;24.90;1006.50;11.92;241.11
2019;08;08;23;00;24.67;1006.90;12.29;238.17
2019;08;09;00;00;24.68;1005.50;13.28;237.17
2019;08;09;01;00;24.77;1005.00;13.58;237.99
2019;08;09;02;00;24.81;1004.30;14.39;238.30
2019;08;09;03;00;24.85;1004.10;14.69;239.04
2019;08;09;04;00;24.92;1004.00;15.14;241.61
2019;08;09;05;00;24.99;1004.10;15.46;242.24
2019;08;09;06;00;24.96;1004.30;15.78;242.85
2019;08;09;07;00;25.17;1005.10;16.61;240.10
2019;08;09;08;00;25.52;1005.80;14.69;239.04
2019;08;09;09;00;26.07;1006.00;16.28;234.90
2019;08;09;10;00;26.99;1006.40;17.15;230.96
2019;08;09;11;00;28.09;1006.10;18.60;227.35
2019;08;09;12;00;27.56;1005.40;18.58;224.22
2019;08;09;13;00;26.99;1004.90;17.34;221.63
2019;08;09;14;00;27.06;1004.30;15.19;216.33
2019;08;09;15;00;27.06;1003.80;14.02;209.20
2019;08;09;16;00;26.59;1003.70;12.72;205.11
2019;08;09;17;00;26.02;1004.00;12.30;200.56
2019;08;09;18;00;25.62;1005.10;12.18;198.97
2019;08;09;19;00;25.34;1005.80;12.30;200.56
2019;08;09;20;00;25.17;1006.30;16.64;218.85
2019;08;09;21;00;25.15;1007.00;16.28;215.10
2019;08;09;22;00;25.15;1007.30;15.32;209.58
2019;08;09;23;00;24.97;1007.20;14.34;208.50
2019;08;10;00;00;24.98;1006.40;14.08;212.47
2019;08;10;01;00;24.96;1005.60;14.08;212.47
2019;08;10;02;00;24.95;1005.00;14.78;214.08
2019;08;10;03;00;25.03;1004.30;16.20;216.87
2019;08;10;04;00;25.08;1004.40;17.43;218.29
2019;08;10;05;00;25.15;1004.70;16.60;220.60
2019;08;10;06;00;25.33;1005.60;15.91;217.65
2019;08;10;07;00;26.66;1006.20;17.97;212.74
2019;08;10;08;00;26.73;1006.40;19.96;230.86
2019;08;10;09;00;27.06;1006.90;20.02;232.31
2019;08;10;10;00;26.86;1007.20;18.58;234.46
2019;08;10;11;00;26.66;1006.70;16.58;235.62
2019;08;10;12;00;27.27;1006.10;15.19;233.67
2019;08;10;13;00;28.45;1005.20;14.00;226.04
2019;08;10;14;00;27.98;1004.70;14.51;209.74
2019;08;10;15;00;27.83;1004.60;15.65;203.03
2019;08;10;16;00;27.59;1004.60;15.54;193.39
2019;08;10;17;00;27.19;1005.00;14.87;186.95
2019;08;10;18;00;26.66;1006.20;13.72;184.51
2019;08;10;19;00;26.24;1007.10;13.08;187.91
2019;08;10;20;00;26.03;1007.40;10.59;197.82
2019;08;10;21;00;25.97;1008.10;11.73;197.88
2019;08;10;22;00;25.92;1008.70;12.66;194.83
2019;08;10;23;00;25.88;1009.00;12.22;193.63
2019;08;11;00;00;25.51;1008.40;11.37;190.95
2019;08;11;01;00;24.74;1007.50;10.59;189.78
2019;08;11;02;00;24.92;1006.70;10.31;192.09
2019;08;11;03;00;24.94;1006.30;10.48;195.95
2019;08;11;04;00;25.13;1006.50;10.83;195.42
2019;08;11;05;00;25.17;1007.10;10.74;193.57
2019;08;11;06;00;25.29;1007.60;10.95;189.46
2019;08;11;07;00;26.92;1008.10;14.26;190.18
2019;08;11;08;00;27.75;1008.30;16.31;202.04
2019;08;11;09;00;29.59;1008.50;19.72;201.41
2019;08;11;10;00;29.10;1008.60;18.58;201.60
2019;08;11;11;00;29.41;1008.50;18.92;201.19
2019;08;11;12;00;29.53;1007.30;18.21;198.43
2019;08;11;13;00;31.37;1006.20;19.24;197.42
2019;08;11;14;00;29.93;1005.20;18.79;196.70
2019;08;11;15;00;31.04;1005.00;18.67;199.13
2019;08;11;16;00;30.88;1005.20;17.32;200.70
2019;08;11;17;00;30.31;1005.70;15.38;200.56
2019;08;11;18;00;28.99;1006.50;9.90;199.09
2019;08;11;19;00;27.73;1007.50;6.57;189.46
2019;08;11;20;00;27.05;1007.50;5.09;188.13
2019;08;11;21;00;26.46;1007.80;3.76;163.30
2019;08;11;22;00;25.99;1008.50;3.89;146.31
2019;08;11;23;00;25.60;1008.50;3.05;135.00
2019;08;12;00;00;25.27;1008.10;2.81;129.81
2019;08;12;01;00;25.00;1007.90;2.60;146.31
2019;08;12;02;00;24.70;1007.50;3.40;147.99
2019;08;12;03;00;24.47;1007.50;3.60;143.13
2019;08;12;04;00;24.28;1007.90;3.83;138.81
2019;08;12;05;00;24.18;1008.30;3.32;139.40
2019;08;12;06;00;24.44;1008.40;3.83;138.81
2019;08;12;07;00;26.11;1009.30;5.09;171.87
2019;08;12;08;00;28.22;1009.20;13.38;203.81
2019;08;12;09;00;30.14;1009.50;15.78;207.15
2019;08;12;10;00;31.76;1009.20;17.41;209.74
2019;08;12;11;00;32.59;1009.50;18.08;215.27
2019;08;12;12;00;32.10;1008.30;16.60;220.60
2019;08;12;13;00;32.02;1007.40;16.06;227.73
2019;08;12;14;00;31.33;1006.20;15.78;235.22
2019;08;12;15;00;31.98;1006.20;15.99;238.82
2019;08;12;16;00;31.75;1006.60;14.78;235.92
2019;08;12;17;00;31.99;1006.90;14.19;234.29
2019;08;12;18;00;30.30;1007.10;8.91;226.64
2019;08;12;19;00;29.01;1007.70;6.61;209.36
2019;08;12;20;00;28.03;1008.10;6.41;218.16
2019;08;12;21;00;27.23;1008.70;5.24;195.95
2019;08;12;22;00;26.57;1009.80;4.68;180.00
2019;08;12;23;00;26.09;1009.70;3.96;180.00
2019;08;13;00;00;25.74;1008.90;3.60;180.00
2019;08;13;01;00;25.28;1008.30;3.98;185.19
2019;08;13;02;00;24.90;1007.80;4.02;190.30
2019;08;13;03;00;24.70;1007.80;2.97;194.04
2019;08;13;04;00;24.55;1008.10;2.10;210.96
2019;08;13;05;00;24.37;1008.60;1.53;225.00
2019;08;13;06;00;24.22;1008.80;1.30;236.31
2019;08;13;07;00;26.43;1009.30;3.89;236.31
2019;08;13;08;00;28.81;1009.60;11.44;241.82
2019;08;13;09;00;30.47;1009.20;14.18;246.04
2019;08;13;10;00;32.08;1009.60;15.65;246.97
2019;08;13;11;00;33.28;1009.00;16.39;250.77
2019;08;13;12;00;32.61;1008.20;16.28;251.97
2019;08;13;13;00;31.96;1008.10;15.98;255.65
2019;08;13;14;00;31.55;1007.20;16.17;253.18
2019;08;13;15;00;32.80;1007.20;16.52;249.59
2019;08;13;16;00;32.73;1007.00;15.84;248.68
2019;08;13;17;00;32.11;1007.20;14.81;244.06
2019;08;13;18;00;30.48;1007.80;10.38;236.31
2019;08;13;19;00;28.68;1008.70;8.15;225.00
2019;08;13;20;00;27.78;1009.20;7.42;219.09
2019;08;13;21;00;27.08;1009.60;7.65;221.19
2019;08;13;22;00;26.49;1010.20;7.90;223.15
2019;08;13;23;00;26.03;1010.60;8.40;226.74
2019;08;27;00;00;25.44;1008.00;5.35;222.27
2019;08;27;01;00;25.10;1007.10;5.99;237.26
2019;08;27;02;00;24.76;1005.90;6.62;247.62
2019;08;27;03;00;24.57;1006.20;6.83;251.57
2019;08;27;04;00;24.35;1006.10;6.15;249.44
2019;08;27;05;00;24.27;1006.70;5.15;245.22
2019;08;27;06;00;24.30;1007.10;4.55;251.57
2019;08;27;07;00;25.64;1007.40;7.17;252.47
2019;08;27;08;00;27.44;1007.80;12.22;256.37
2019;08;27;09;00;28.87;1008.10;15.68;260.75
2019;08;27;10;00;28.22;1007.80;16.75;261.35
2019;08;27;11;00;27.74;1007.50;15.89;256.91
2019;08;27;12;00;28.04;1007.30;15.28;254.98
2019;08;27;13;00;28.39;1006.70;15.19;256.29
2019;08;27;14;00;28.39;1006.10;15.46;257.91
2019;08;27;15;00;28.35;1005.70;14.76;257.32
2019;08;27;16;00;29.45;1005.50;14.33;258.41
2019;08;27;17;00;28.74;1005.30;13.98;258.11
2019;08;27;18;00;27.31;1006.30;9.89;259.51
2019;08;27;19;00;26.53;1007.20;6.49;236.31
2019;08;27;20;00;26.25;1008.00;6.92;242.10
2019;08;27;21;00;25.97;1008.60;7.29;237.09
2019;08;27;22;00;25.69;1008.90;7.79;236.31
2019;08;27;23;00;25.33;1008.30;8.71;240.26
2019;08;28;00;00;25.01;1007.50;9.18;244.44
2019;08;28;01;00;24.88;1006.70;9.36;247.38
2019;08;28;02;00;24.69;1005.90;8.65;253.07
2019;08;28;03;00;24.69;1006.40;8.21;254.74
2019;08;28;04;00;24.70;1006.90;6.99;258.11
2019;08;28;05;00;24.70;1007.30;6.21;259.99
2019;08;28;06;00;24.72;1007.60;6.13;266.63
2019;08;28;07;00;25.17;1008.00;7.24;264.29
2019;08;28;08;00;25.79;1008.50;9.06;263.16
2019;08;28;09;00;26.49;1008.80;10.95;260.54
2019;08;28;10;00;27.11;1008.90;11.72;259.38
2019;08;28;11;00;27.14;1008.60;12.50;258.37
2019;08;28;12;00;27.04;1008.20;13.01;255.58
2019;08;28;13;00;26.94;1007.10;13.01;255.58
2019;08;28;14;00;26.65;1007.00;12.66;255.17
2019;08;28;15;00;26.27;1006.80;11.73;252.12
2019;08;28;16;00;26.01;1006.70;10.50;247.83
2019;08;28;17;00;25.73;1006.60;9.66;243.43
2019;08;28;18;00;25.50;1007.10;8.40;239.04
2019;08;28;19;00;26.68;1007.40;5.96;244.98
2019;08;28;20;00;26.30;1007.90;5.50;238.39
2019;08;28;21;00;25.99;1007.90;5.62;230.19
2019;08;28;22;00;25.72;1007.70;5.86;227.49
2019;08;28;23;00;25.44;1007.20;6.92;231.34
2019;08;29;00;00;25.18;1006.70;8.09;237.72
2019;08;29;01;00;24.98;1006.20;8.37;244.54
2019;08;29;02;00;24.77;1005.20;8.89;248.63
2019;08;29;03;00;24.58;1004.80;8.89;248.63
2019;08;29;04;00;24.49;1004.60;8.09;249.15
2019;08;29;05;00;24.96;1005.30;7.24;243.43
2019;08;29;06;00;25.21;1006.00;8.09;237.72
2019;08;29;07;00;26.67;1006.10;12.68;235.41
2019;08;29;08;00;26.18;1006.40;17.67;236.63
2019;08;29;09;00;26.02;1006.20;17.94;231.52
2019;08;29;10;00;25.79;1005.80;16.06;227.73
2019;08;29;11;00;25.81;1005.60;15.55;222.18
2019;08;29;12;00;25.89;1005.00;14.62;218.00
2019;08;29;13;00;26.02;1004.30;15.08;213.31
2019;08;29;14;00;26.08;1003.90;16.49;211.61
2019;08;29;15;00;25.99;1003.70;18.78;212.47
2019;08;29;16;00;26.41;1003.50;20.27;213.41
2019;08;29;17;00;26.26;1003.50;20.38;215.66
2019;08;29;18;00;25.99;1004.20;19.30;216.66
2019;08;29;19;00;25.96;1005.60;16.81;223.26
2019;08;29;20;00;25.46;1005.80;17.34;221.63
2019;08;29;21;00;25.38;1006.00;18.60;222.65
2019;08;29;22;00;25.42;1006.10;20.12;227.17
2019;08;29;23;00;25.46;1005.90;21.48;230.44
2019;08;30;00;00;25.54;1005.50;24.48;233.97
2019;08;30;01;00;25.05;1005.20;26.49;238.90
2019;08;30;02;00;24.29;1004.30;26.56;243.43
2019;08;30;03;00;23.88;1004.10;25.12;244.54
2019;08;30;04;00;23.79;1004.60;22.22;243.02
2019;08;30;05;00;23.77;1005.30;19.77;236.89
2019;08;30;06;00;23.67;1005.80;17.88;229.90
2019;08;30;07;00;23.93;1006.10;16.30;226.79
2019;08;30;08;00;25.52;1005.80;15.78;225.00
2019;08;30;09;00;28.56;1006.00;19.09;225.76
2019;08;30;10;00;27.78;1005.50;20.88;223.60
2019;08;30;11;00;27.87;1005.30;19.86;223.53
2019;08;30;12;00;27.90;1004.90;19.86;226.47
2019;08;30;13;00;27.89;1004.30;18.90;229.64
2019;08;30;14;00;27.84;1003.70;17.15;230.96
2019;08;30;15;00;27.75;1003.10;15.58;229.69
2019;08;30;16;00;27.60;1003.20;13.49;226.08
2019;08;30;17;00;27.25;1003.50;12.77;220.43
2019;08;30;18;00;26.70;1004.60;11.30;217.23
2019;08;30;19;00;26.94;1005.90;10.50;185.91
2019;08;30;20;00;26.39;1006.40;10.46;176.05
2019;08;30;21;00;25.86;1006.70;10.59;170.22
2019;08;30;22;00;25.48;1007.10;10.66;168.31
2019;08;30;23;00;25.35;1007.10;10.50;174.09
2019;08;31;00;00;25.21;1007.20;9.72;180.00
2019;08;31;01;00;25.05;1006.50;9.00;180.00
2019;08;31;02;00;24.83;1005.00;9.01;182.29
2019;08;31;03;00;24.62;1004.30;8.31;184.97
2019;08;31;04;00;24.53;1004.80;7.95;185.19
2019;08;31;05;00;24.57;1005.80;7.95;185.19
2019;08;31;06;00;24.58;1006.50;7.64;188.13
2019;08;31;07;00;26.80;1006.80;10.70;199.65
2019;08;31;08;00;28.53;1006.90;14.17;207.22
2019;08;31;09;00;28.36;1006.90;15.00;210.26
2019;08;31;10;00;28.32;1006.50;15.14;208.39
2019;08;31;11;00;28.47;1006.60;13.71;203.20
2019;08;31;12;00;28.74;1006.50;13.10;200.92
2019;08;31;13;00;28.93;1005.60;13.53;205.20
2019;08;31;14;00;28.99;1004.90;12.90;210.14
2019;08;31;15;00;28.82;1004.90;12.39;215.54
2019;08;31;16;00;28.59;1004.60;10.20;222.14
2019;08;31;17;00;29.28;1005.10;9.45;229.64
2019;08;31;18;00;27.87;1006.10;5.80;240.26
2019;08;31;19;00;27.69;1007.20;6.62;202.38
2019;08;31;20;00;27.19;1007.70;6.03;197.35
2019;08;31;21;00;26.75;1008.00;5.82;201.80
2019;08;31;22;00;26.36;1008.50;5.15;204.78
2019;08;31;23;00;26.01;1008.70;4.83;206.57
2019;09;01;00;00;25.60;1008.30;4.83;206.57
2019;09;01;01;00;25.23;1007.70;4.69;212.47
2019;09;01;02;00;24.85;1006.80;4.33;221.63
2019;09;01;03;00;24.54;1006.30;3.56;225.00
2019;09;01;04;00;24.42;1006.40;2.81;219.81
2019;09;01;05;00;24.23;1006.90;2.60;213.69
2019;09;01;06;00;24.28;1007.60;2.10;210.96
2019;09;01;07;00;26.07;1008.30;5.12;230.71
2019;09;01;08;00;27.49;1008.70;10.80;233.13
2019;09;01;09;00;29.43;1008.70;15.58;229.69
2019;09;01;10;00;29.38;1008.00;15.55;227.82
2019;09;01;11;00;28.87;1007.90;13.25;227.20
2019;09;01;12;00;28.80;1007.50;12.22;225.00
2019;09;01;13;00;28.83;1006.80;10.95;226.33
2019;09;01;14;00;28.80;1006.00;9.69;228.01
2019;09;01;15;00;28.64;1005.80;7.93;230.53
2019;09;01;16;00;28.37;1005.90;5.99;237.26
2019;09;01;17;00;28.42;1006.00;5.15;245.22
2019;09;01;18;00;27.98;1006.80;3.42;251.57
2019;09;01;19;00;27.24;1008.30;9.57;250.20
2019;09;01;20;00;26.84;1008.40;10.03;248.96
2019;09;01;21;00;26.34;1008.20;10.79;244.29
2019;09;01;22;00;25.94;1008.10;11.75;242.65
2019;09;01;23;00;25.95;1008.20;13.05;245.56
2019;09;02;00;00;25.86;1007.80;13.85;245.43
2019;09;02;01;00;25.74;1007.10;14.33;244.72
2019;09;02;02;00;25.52;1005.60;14.71;248.46
2019;09;02;03;00;25.20;1005.20;14.84;247.17
2019;09;02;04;00;24.84;1005.20;14.37;247.93
2019;09;02;05;00;24.76;1005.70;13.57;248.20
2019;09;02;06;00;24.76;1006.20;12.57;246.37
2019;09;02;07;00;24.86;1006.90;12.88;243.43
2019;09;02;08;00;25.15;1007.10;14.08;237.53
2019;09;02;09;00;25.50;1007.50;16.70;232.88
2019;09;02;10;00;26.05;1007.30;18.86;228.09
2019;09;02;11;00;26.44;1006.10;19.96;230.86
2019;09;02;12;00;26.52;1006.10;20.81;232.73
2019;09;02;13;00;26.46;1005.40;21.89;233.70
2019;09;02;14;00;26.23;1004.80;23.48;234.36
2019;09;02;15;00;25.88;1004.60;25.57;234.74
2019;09;02;16;00;25.53;1004.80;28.46;235.30
2019;09;02;17;00;25.47;1004.90;29.66;236.89
2019;09;02;18;00;25.21;1005.50;27.67;237.76
2019;09;02;19;00;26.04;1006.50;11.38;235.30
2019;09;02;20;00;25.81;1006.70;13.90;233.43
2019;09;02;21;00;25.64;1007.20;17.97;237.26
2019;09;02;22;00;25.46;1007.20;21.75;241.31
2019;09;02;23;00;25.41;1007.40;24.49;245.70
2019;09;03;00;00;25.13;1007.20;25.20;248.20
2019;09;03;01;00;24.60;1006.70;24.01;246.12
2019;09;03;02;00;24.36;1005.50;21.90;242.59
2019;09;03;03;00;24.37;1005.30;21.49;238.71
2019;09;03;04;00;24.47;1004.90;21.87;237.09
2019;09;03;05;00;24.63;1005.40;22.67;237.32
2019;09;03;06;00;24.74;1005.70;23.07;235.81
2019;09;03;07;00;25.56;1006.30;25.66;235.86
2019;09;03;08;00;26.04;1006.70;29.46;237.48
2019;09;03;09;00;27.36;1007.20;32.11;239.70
2019;09;03;10;00;27.28;1006.90;34.31;241.82
2019;09;03;11;00;27.27;1006.70;33.50;241.78
2019;09;03;12;00;27.29;1006.60;32.85;242.59
2019;09;03;13;00;27.43;1006.00;31.40;244.90
2019;09;03;14;00;27.25;1005.30;29.69;247.17
2019;09;03;15;00;26.93;1005.20;27.61;247.78
2019;09;03;16;00;26.38;1005.10;25.54;248.50
2019;09;03;17;00;25.81;1005.20;24.07;248.04
2019;09;03;18;00;25.13;1006.10;21.75;245.56
2019;09;03;19;00;26.05;1007.30;13.78;250.14
2019;09;03;20;00;25.64;1007.90;12.41;240.46
2019;09;03;21;00;25.35;1008.10;11.75;229.97
2019;09;03;22;00;25.38;1008.10;12.03;218.93
2019;09;03;23;00;25.44;1008.40;12.39;215.54
2019;09;04;00;00;25.39;1007.50;12.68;214.59
2019;09;04;01;00;25.23;1006.40;12.68;214.59
2019;09;04;02;00;24.83;1005.50;12.82;218.16
2019;09;04;03;00;24.64;1005.80;13.83;218.66
2019;09;04;04;00;24.37;1006.10;14.62;218.00
2019;09;04;05;00;23.97;1006.60;15.41;217.41
2019;09;04;06;00;23.95;1007.00;16.14;218.66
2019;09;04;07;00;26.17;1007.10;17.85;221.73
2019;09;04;08;00;28.76;1007.50;21.14;227.07
2019;09;04;09;00;30.09;1007.70;25.42;232.48
2019;09;04;10;00;28.86;1007.60;24.77;234.46
2019;09;04;11;00;28.71;1007.40;24.77;234.46
2019;09;04;12;00;28.50;1007.00;23.69;233.65
2019;09;04;13;00;28.36;1006.10;24.63;232.13
2019;09;04;14;00;27.83;1005.30;23.84;231.75
2019;09;04;15;00;27.42;1005.50;21.82;232.37
2019;09;04;16;00;27.19;1006.00;20.59;233.53
2019;09;04;17;00;26.91;1006.20;21.18;234.69
2019;09;04;18;00;26.25;1006.90;18.58;234.46
2019;09;04;19;00;26.64;1007.60;10.51;231.95
2019;09;04;20;00;26.23;1008.20;9.93;226.47
2019;09;04;21;00;25.97;1008.50;9.93;223.53
2019;09;04;22;00;25.50;1008.70;10.44;223.60
2019;09;04;23;00;25.27;1009.00;11.46;223.73
2019;09;05;00;00;24.98;1008.40;11.71;225.00
2019;09;05;01;00;24.68;1007.70;11.71;225.00
2019;09;05;02;00;24.84;1006.90;11.20;225.00
2019;09;05;03;00;24.95;1006.90;11.21;222.40
2019;09;05;04;00;24.81;1007.00;10.74;219.56
2019;09;05;05;00;24.75;1007.80;10.97;221.01
2019;09;05;06;00;24.70;1008.10;10.70;222.27
2019;09;05;07;00;25.45;1008.50;11.71;225.00
2019;09;05;08;00;26.53;1009.10;16.68;237.34
2019;09;05;09;00;27.60;1009.60;19.20;239.59
2019;09;05;10;00;28.60;1009.00;18.79;233.57
2019;09;05;11;00;28.88;1008.70;18.08;234.73
2019;09;05;12;00;28.80;1008.10;17.48;237.62
2019;09;05;13;00;28.79;1007.40;17.56;241.86
2019;09;05;14;00;28.55;1007.00;17.73;246.04
2019;09;05;15;00;28.17;1006.80;14.99;245.90
2019;09;05;16;00;27.99;1006.70;13.36;242.74
2019;09;05;17;00;28.31;1006.30;13.71;240.07
2019;09;05;18;00;26.95;1007.00;9.69;238.67
2019;09;05;19;00;26.29;1007.30;7.79;236.31
2019;09;05;20;00;25.84;1008.20;9.20;239.42
2019;09;05;21;00;25.77;1008.80;8.50;233.62
2019;09;05;22;00;25.68;1009.20;8.67;221.63
2019;09;05;23;00;25.57;1008.80;8.71;218.29
2019;09;06;00;00;25.46;1008.30;9.22;218.66
2019;09;06;01;00;25.29;1007.90;9.42;226.55
2019;09;06;02;00;25.16;1008.10;10.46;229.18
2019;09;06;03;00;25.09;1007.90;11.30;232.77
2019;09;06;04;00;25.01;1007.80;10.69;237.38
2019;09;06;05;00;24.90;1007.80;10.09;235.18
2019;09;06;06;00;24.91;1008.10;9.79;233.97
2019;09;06;07;00;26.39;1008.40;13.40;239.30
2019;09;06;08;00;28.37;1009.00;20.62;257.91
2019;09;06;09;00;29.92;1009.30;22.86;262.76
2019;09;06;10;00;30.21;1009.60;22.55;261.74
2019;09;06;11;00;30.47;1009.30;21.54;260.38
2019;09;06;12;00;29.84;1008.30;20.90;259.08
2019;09;06;13;00;29.23;1007.60;22.67;259.94
2019;09;06;14;00;28.85;1007.00;23.09;259.22
2019;09;06;15;00;28.67;1006.90;21.31;254.32
2019;09;06;16;00;28.83;1006.90;19.26;249.19
2019;09;06;17;00;29.24;1007.00;17.23;243.97
2019;09;06;18;00;27.51;1007.80;10.81;240.02
2019;09;06;19;00;26.65;1008.40;7.70;232.59
2019;09;06;20;00;26.18;1008.80;7.42;230.91
2019;09;06;21;00;25.73;1009.20;5.86;227.49
2019;09;06;22;00;25.33;1010.10;5.60;225.00
2019;09;06;23;00;24.92;1009.30;5.40;233.13
2019;09;07;00;00;24.50;1008.50;5.90;232.43
2019;09;07;01;00;24.23;1008.40;6.70;233.75
2019;09;07;02;00;23.95;1008.40;6.49;236.31
2019;09;07;03;00;24.34;1008.20;6.19;234.46
2019;09;07;04;00;24.37;1008.30;5.40;233.13
2019;09;07;05;00;24.27;1008.40;4.90;233.97
2019;09;07;06;00;24.53;1008.90;4.33;228.37
